id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27836335,Private Room in great location Bushwick!,13098292,Raisa,Brooklyn,Bushwick,40.699940000000005,-73.93299,Private room,55,2,0,,,2,0
31466547,Private and cozy room in Bushwick,62857588,Natalie,Brooklyn,Cypress Hills,40.68001,-73.90547,Private room,35,7,1,2019-02-24,0.22,1,0
21068619,Clean & nice room near Central Park/2min to subway,44229047,Felix,Manhattan,Harlem,40.80436,-73.95649,Private room,80,45,1,2017-10-06,0.05,1,0
27903031,Prewar Gem in Middle of Everything!,7580102,(Email hidden by Airbnb),Manhattan,Midtown,40.76399,-73.98076999999999,Private room,139,3,3,2018-11-17,0.31,2,0
33847217,BIG BEDROOM CLOSE TO LA GUARDIA AIRPORT FREE WIFI,22784412,Stephanie,Queens,East Elmhurst,40.76402,-73.89098,Private room,44,1,0,,,2,0
29646454,Large Private room in Astoria. Midtown in 20mins,7832790,Michael,Queens,Astoria,40.76416,-73.91320999999999,Private room,90,1,7,2019-06-05,1.0,2,49
34834620,Fully Renovated 1 Bedroom- Washer Dryer,61396454,Ash,Manhattan,Midtown,40.7554,-73.96474,Entire home/apt,200,30,1,2019-06-14,1.0,14,289
600286,"lovely, spacious wmsbrg apt w deck",1036617,George,Brooklyn,Williamsburg,40.70397,-73.95536,Entire home/apt,180,14,27,2019-05-13,0.36,1,312
7126996,Williamsburg 2 BR Apt w View of NYC,37191276,Deniz,Brooklyn,Williamsburg,40.71255,-73.95121,Private room,125,2,0,,,1,0
5301003,Newly renovated 1BR+ in Park Slope,1763862,Jing,Brooklyn,South Slope,40.66485,-73.98543000000001,Entire home/apt,160,1,111,2019-06-22,2.23,1,253
31175623,Spacious Room Close to Subway & Central Park,137358866,Kazuya,Manhattan,Harlem,40.81221,-73.94225,Private room,47,30,1,2019-04-27,0.41,103,228
17014341,Spacious Studio in E Flatbush,104122404,Vanessa,Brooklyn,East Flatbush,40.63844,-73.92868,Entire home/apt,91,1,117,2019-06-19,3.99,1,60
21844040,Comfy Couch in Cool Modern Brooklyn (BUSHWICK) Apt,140433148,Lauren,Brooklyn,Bushwick,40.69634,-73.91323,Shared room,43,3,32,2019-06-16,1.86,3,104
15082930,"Beautiful, quiet, light-filled 1-bdrm apt",4169040,Elias,Brooklyn,Williamsburg,40.71111,-73.96299,Entire home/apt,150,4,12,2018-11-30,0.37,1,5
30556230,THE BEST LOCATION TO EXPERIENCE NYC!  B/3,229147376,Melly,Brooklyn,Bedford-Stuyvesant,40.68736,-73.95777,Private room,59,15,5,2019-05-18,0.94,11,343
34109512,Beautiful Apartment in Luxury building,156853666,Helen!,Manhattan,Hell's Kitchen,40.7689,-73.98993,Entire home/apt,225,3,8,2019-06-14,4.29,1,49
4182568,WilliamsburgBrooklynPrivateBedroom,3267848,June,Brooklyn,Williamsburg,40.70969,-73.96225,Private room,150,1,12,2019-06-02,0.21,1,180
21010586,Cozy Junior One Bedroom apt in Greenwich Village,151284868,Nicola,Manhattan,West Village,40.73076,-74.00161999999999,Entire home/apt,245,5,13,2019-03-31,0.61,1,50
28907,Garden studio in the Upper East Sid,124352,Lisa,Manhattan,Upper East Side,40.778,-73.94821999999999,Entire home/apt,150,5,21,2017-08-15,0.19,1,189
14066397,"Sunny, Clean, 1BR in Washington Heights",33990883,Summer,Manhattan,Washington Heights,40.85182,-73.92941,Entire home/apt,115,5,13,2019-05-22,0.37,1,0
15509545,2Bedroom apt.+WF(1-5 guests) Private Bath/Kitchen,99643776,Claire,Manhattan,Lower East Side,40.71806,-73.99351,Entire home/apt,250,3,41,2019-06-22,1.42,2,147
1025847,Modern 1BR East Village Apt w/patio,62316,Sam,Manhattan,East Village,40.72538,-73.98351,Entire home/apt,165,60,11,2015-10-15,0.15,1,311
23557996,Cozy Bushwick Room :),16400151,Henning,Brooklyn,Bushwick,40.70199,-73.92035,Private room,45,2,10,2018-04-01,0.61,1,0
11460993,Harlem Gem,60278793,Lisa,Manhattan,Harlem,40.81575,-73.94913000000001,Entire home/apt,169,3,96,2019-06-17,2.51,1,39
35467286,Beautiful studio basement in Bushwick,14763957,Giuliana,Brooklyn,Bushwick,40.70364,-73.92679,Private room,58,2,0,,,1,57
24077570,Spacious Brooklyn Apartment w/ private backyard,22923979,Séamus,Brooklyn,Bedford-Stuyvesant,40.68149,-73.93449,Entire home/apt,155,2,13,2019-06-28,1.28,1,53
34390686,Large sunny bedroom 5 mins from SI ferry,185401573,Akil,Staten Island,Stapleton,40.63443,-74.07573000000001,Private room,50,1,10,2019-07-05,5.0,1,179
34595441,Best Midtown Location! 5 Bedrooms!,2571687,Kam,Manhattan,Flatiron District,40.74191,-73.99011,Entire home/apt,299,1,7,2019-07-01,4.12,1,347
22953136,Private Specious Sunny Brooklyn Loft,4383475,Keiichiro,Brooklyn,Williamsburg,40.70593,-73.92818,Entire home/apt,125,3,0,,,1,0
17669480,Sunny Brownstone Studio in BedStuy Brooklyn,112814443,Jamal,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94618,Entire home/apt,125,2,104,2019-06-12,3.69,1,268
11627443,Upper East Side cozy private room,61601216,Sara,Manhattan,Upper East Side,40.7687,-73.95705,Private room,80,2,11,2017-04-17,0.31,1,0
19980048,Sun soaked apartment in the Friends Building,15200154,Casey,Manhattan,West Village,40.73275,-74.006,Entire home/apt,350,2,2,2017-08-13,0.09,1,0
19714056,"Bright, spacious bedroom in comfy Brooklyn home",3013202,Chelsea,Brooklyn,Bushwick,40.69997,-73.91666,Private room,70,4,1,2017-08-21,0.04,1,55
34401135,Awesome Private Room,226339724,David And Annette,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91375,Private room,50,2,1,2019-05-05,0.45,10,361
8241378,West Village: the best part of town,43461780,Andrew,Manhattan,West Village,40.73618,-74.00201,Private room,109,1,0,,,1,0
11912865,CrashPadsUSA for Airline Crew. Nightly HOTBEDS,63560790,A.B.,Queens,Kew Gardens,40.70375,-73.8304,Shared room,45,1,17,2019-05-19,0.72,2,365
23762605,"Luxury Bedroom in  a Cozy, Relaxed NYC Atmosphere!",109551284,Saphira,Manhattan,Upper West Side,40.80172,-73.96177,Private room,120,5,9,2019-04-30,0.62,2,0
23727326,Spacious brand new apartment 2 bedrooms - 2bath,5832321,Kalani,Queens,Glendale,40.695890000000006,-73.89572,Entire home/apt,100,2,57,2019-07-05,3.68,2,267
24185045,Midtown Manhattan Apartment with Rooftop & Doorman,13204586,María José,Manhattan,Murray Hill,40.74803,-73.97282,Entire home/apt,175,3,0,,,1,0
30933599,Gorgeous Bedroom in spacious Brooklyn apt,17259675,Christine,Brooklyn,Bushwick,40.70018,-73.91573000000001,Private room,60,1,3,2019-03-17,0.48,1,0
24022413,New penthouse with Manhattan and park views!,4094332,Nick & Gaby,Brooklyn,East Flatbush,40.65478,-73.95264,Private room,65,3,51,2019-06-20,3.71,1,62
30354291,Cozy private bedroom with Great East River view,24593962,Sean,Manhattan,Upper East Side,40.78353,-73.94592,Private room,90,2,1,2018-12-05,0.14,1,0
21622558,"Spacious, 1 bedroom apartment, beautiful views",6022622,Chantal,Queens,Sunnyside,40.7479,-73.91741999999999,Entire home/apt,125,2,2,2018-01-01,0.11,1,0
3971065,Spacious Modern Apt that feels like HOME,20580437,Adam,Brooklyn,Williamsburg,40.71276,-73.95114000000001,Entire home/apt,140,2,3,2017-09-04,0.12,1,0
29653847,Luxurious Duplex Condo in the heart of Brooklyn,223198021,Roy,Brooklyn,Prospect-Lefferts Gardens,40.66235,-73.94619,Entire home/apt,165,2,19,2019-06-29,2.3,1,102
7843851,Private room in artsy Brooklyn home,41332081,Stephanie,Brooklyn,Crown Heights,40.67689,-73.94884,Private room,85,3,8,2015-11-18,0.17,1,179
9513511,Spacious & Sunny Room Perfect for Medical Students,49293611,Gloria,Bronx,Allerton,40.85753,-73.86605,Private room,85,7,9,2019-06-26,0.25,1,364
1752206,Elegant 1b Near Everything,5243858,Yvonne,Manhattan,Chelsea,40.74314,-73.9957,Entire home/apt,200,2,144,2019-07-05,2.07,1,263
1092760,Private Entrance - Backyard Summer Dining - Enjoy,5887081,Michelle,Brooklyn,Bedford-Stuyvesant,40.69034,-73.95321,Entire home/apt,110,7,195,2019-07-03,2.72,2,284
31331255,Central Bedstuy Apt,234543110,Marclynn,Brooklyn,Bedford-Stuyvesant,40.68433,-73.94391999999999,Entire home/apt,110,3,0,,,1,63
4226535,Bright Top Floor Apartment In The Heart Of BK,14543419,Juli,Brooklyn,Crown Heights,40.6721,-73.95371999999999,Entire home/apt,99,5,16,2018-12-06,0.28,1,0
7801783,Private 2 Bedroom Apartment in the East Village,2033003,Darren,Manhattan,East Village,40.72935,-73.98465,Entire home/apt,200,2,6,2019-04-08,0.13,2,134
28436764,5. Beautiful Clean room just 20mnts to Manhattan,188498431,Han,Queens,Sunnyside,40.73773,-73.92227,Private room,75,2,15,2019-07-06,1.84,6,342
33041634,"Zen Sanctuary! Stunning View, Prime Location",73369106,Adam,Brooklyn,Williamsburg,40.71864,-73.96106999999999,Entire home/apt,319,2,5,2019-07-06,1.9,1,47
17757976,Spacious Luxury Loft - 1BR,121185129,Kathleen,Manhattan,Gramercy,40.7345,-73.98482,Entire home/apt,325,6,11,2018-07-29,0.41,1,177
21458972,Large Bed-Stuy Apartment,45697749,Joseph,Brooklyn,Bedford-Stuyvesant,40.68589,-73.95515999999999,Entire home/apt,142,6,4,2018-06-01,0.2,2,0
30821860,Cozy 1 person bedroom in Fancy neighborhood,13126043,Carolle,Manhattan,Midtown,40.743120000000005,-73.98447,Private room,89,3,1,2018-12-29,0.16,2,26
35616470,"Great place, safety lovely convenient location",267933377,ゆりあ & Fredy,Manhattan,Upper East Side,40.78015,-73.94570999999999,Private room,100,2,0,,,1,89
36427098,Downtown NYC Convenient Private Room,105447387,Xiao,Manhattan,Lower East Side,40.71466,-73.98676,Private room,80,1,0,,,1,323
32310645,Brooklyn Two Bedroom APT near the TRAIN,242491187,Vlad,Brooklyn,Kensington,40.64265,-73.98355,Entire home/apt,160,3,2,2019-05-30,0.79,1,177
33444493,★Single Room in Backpackers Accommodation★,56060787,International,Brooklyn,Williamsburg,40.70908,-73.95663,Private room,55,1,14,2019-06-23,4.47,1,295
34036011,Charming East Village Penthouse Studio Apartment,43885531,Lee,Manhattan,East Village,40.72935,-73.9826,Entire home/apt,130,30,1,2019-06-14,1.0,1,115
735890,"Homey, Clean studio- East Village",3839667,Hallie,Manhattan,East Village,40.723690000000005,-73.9894,Entire home/apt,120,7,6,2018-01-02,0.08,1,0
34569801,Sonder | The Nash | Sleek 2BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74871,-73.97413,Entire home/apt,302,29,0,,,327,325
9851704,Beautiful 1 bedroom apt in Bedstuy,12871485,Chris,Brooklyn,Bedford-Stuyvesant,40.680040000000005,-73.94628,Entire home/apt,120,2,9,2016-12-31,0.21,1,0
31591448,"Apt in Little Italy/Chinatown, Lower Manhattan",217836856,Moying,Manhattan,Chinatown,40.71865,-73.99587,Entire home/apt,190,1,46,2019-07-05,8.47,2,232
16620082,"Huge room, sunlight, plants, books",109733032,Ian,Brooklyn,Williamsburg,40.70436,-73.94123,Private room,60,2,14,2019-06-29,0.58,1,3
19587940,Sweet Space in Bed Stuy: July,137685990,Helen,Brooklyn,Bedford-Stuyvesant,40.68387,-73.9262,Private room,32,2,3,2017-07-17,0.12,1,0
6357058,Chambre disponnible,23975421,Marine,Brooklyn,Bedford-Stuyvesant,40.69381,-73.94948000000001,Private room,100,1,0,,,1,0
9611121,Penthouse in Crown Heights,1192413,Yoav,Brooklyn,Crown Heights,40.66909,-73.95144,Entire home/apt,99,1,0,,,1,0
13461718,"Big, Nicely Decorated Loft: Great location & light",76940389,Matthew,Brooklyn,Williamsburg,40.71855,-73.96359,Private room,85,3,1,2016-06-26,0.03,1,0
5091056,Comfy Bedroom quite neighborhood ,26301893,Claude,Queens,Forest Hills,40.71158,-73.85273000000001,Private room,80,1,12,2019-01-03,0.35,1,59
36170293,Convenient and Spacious Sugar Hill Apartment,272034378,Cristian,Manhattan,Harlem,40.82808,-73.94126,Private room,45,3,0,,,1,10
35575973,Luxury Building one stop from midtown Manhattan !!,265422938,泽宇,Queens,Long Island City,40.74887,-73.93829000000001,Private room,149,2,0,,,2,53
31322232,Luxury 4 BR Apartment-25 minutes from the city,2930761,Despina,Queens,Fresh Meadows,40.75085,-73.7854,Entire home/apt,114,2,7,2019-07-05,3.23,1,359
35999335,Cozy private bedroom in Chinatown/Lower East Side,60441049,Kelly,Manhattan,Chinatown,40.71409,-73.99427,Private room,71,1,0,,,1,259
17558336,"""Borough Border Liner"" Diverse/Convenient/Private",119173203,Maya,Brooklyn,Bushwick,40.70537,-73.91587,Private room,47,1,17,2018-05-13,0.97,1,0
9880664,A TASTE OF BROOKLYN,21222224,Erica,Brooklyn,Bedford-Stuyvesant,40.68243,-73.9534,Entire home/apt,150,2,2,2016-10-10,0.06,2,364
12855923,New York Space,33906660,Trevor,Manhattan,Harlem,40.8242,-73.94776999999999,Private room,65,1,154,2019-07-02,4.03,1,361
17777654,Bright Comfy Quiet Room Just 6 Mins from JFK!,121391142,Deloris,Queens,Springfield Gardens,40.666,-73.76333000000001,Private room,65,1,325,2019-06-12,11.72,2,0
27951475,Brooklyn Apartment,168569105,Maka,Brooklyn,Bedford-Stuyvesant,40.69037,-73.92694,Private room,60,9,1,2019-04-09,0.33,1,83
7073418,Mod Glamor in Bed-Stuy Garden Flat,4582256,Consuelo,Brooklyn,Bedford-Stuyvesant,40.682970000000005,-73.93804,Entire home/apt,250,2,3,2015-10-20,0.06,1,0
33067252,3 person shared room at the heart of Brooklyn,248161322,Sergii,Brooklyn,Bushwick,40.70002,-73.94054,Shared room,35,30,1,2019-03-15,0.26,14,341
15813342,PRIVATE ROOM CLOSE TO THE CITY AND JFK  AIRPORT.,100970583,Maria,Queens,Woodhaven,40.688190000000006,-73.86079000000001,Private room,45,4,22,2019-07-01,0.68,2,266
20308703,Great chance to live in a great new 2br apartment!,144868702,Polina,Brooklyn,Bedford-Stuyvesant,40.69072,-73.92674,Entire home/apt,165,3,1,2017-09-15,0.05,1,0
34997929,Amazing 3bd/2ba Town-Home In Prime Williamsburg,16625273,Richard,Brooklyn,Williamsburg,40.7149,-73.94585,Entire home/apt,295,2,2,2019-06-25,2.0,3,298
15729325,Cozy Bedroom in a great location.,101632253,Linnette,Manhattan,East Harlem,40.78857,-73.94951999999999,Private room,100,3,20,2018-06-10,0.66,1,188
16244843,Cozy room in the East Village - Manhattan,53836757,Felipe,Manhattan,East Village,40.72947,-73.9785,Private room,85,4,20,2018-12-27,0.65,1,12
9765276,Private Room Near Prospect Park,37821056,Nichole,Brooklyn,Flatbush,40.6518,-73.95894,Private room,39,7,13,2018-07-27,0.3,4,346
19853343,1 bedroom in 3 bedroom apartment,18990231,Kwam,Queens,Ridgewood,40.70373,-73.90873,Private room,45,1,3,2017-10-04,0.13,1,0
35112957,Modern 2BR Apartment in Financial District,264447713,Louis,Manhattan,Financial District,40.70624,-74.01006,Entire home/apt,225,3,3,2019-06-23,2.5,1,68
1028263,Spacious Room/Great Location,5658953,Claudia,Manhattan,East Village,40.72944,-73.98645,Private room,60,5,66,2019-06-26,0.87,1,232
19787770,"Pleasant Room in Lovely Home, quick ride to NYC",63913582,Karen,Brooklyn,Sunset Park,40.6542,-74.00159000000001,Private room,75,3,7,2018-04-20,0.29,2,0
4091629,"DO DROP IN, LLC",21222224,Erica,Brooklyn,Bedford-Stuyvesant,40.68387,-73.95373000000001,Entire home/apt,150,5,14,2017-12-27,0.28,2,363
4930306,Charming One Bedroom in Chelsea,25394253,Pete,Manhattan,Chelsea,40.74141,-73.99996,Entire home/apt,175,1,1,2015-02-20,0.02,1,0
22483942,Home Away from Home: The Cerebral Room,130971031,J-,Brooklyn,Bushwick,40.70093,-73.91864,Private room,69,2,22,2019-06-18,1.21,4,139
21136851,Massive Luxury 1BR Condo in Astoria / LIC,5760970,Chris,Queens,Ditmars Steinway,40.76982,-73.90254,Entire home/apt,150,2,18,2019-05-19,0.86,2,364
23308318,Heart of Park Slope,11540159,Summer,Brooklyn,Park Slope,40.67289,-73.98316,Private room,58,2,0,,,2,0
10102792,Great room*City View*Huge roofdeck*,8832880,Ashley,Brooklyn,Greenpoint,40.73321,-73.9561,Private room,55,2,0,,,1,0
27831715,Modern 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75497,-73.96289,Entire home/apt,204,29,0,,,96,243
9747647,Big and sunny room in Greenpoint,8768792,Fernando,Brooklyn,Greenpoint,40.72449,-73.95149,Private room,70,5,1,2015-12-15,0.02,1,0
16205154,"Cozy Ground Floor in Park Slope, BK",17167740,Andrea,Brooklyn,South Slope,40.66593,-73.9879,Private room,93,2,34,2018-01-04,1.11,1,34
20326395,"Spacious 1 bed/1 bath home, 3A",49704571,Krzysztof,Brooklyn,Greenpoint,40.72074,-73.9432,Entire home/apt,90,30,4,2019-04-27,0.19,8,125
9987543,Lovely Private Browstone Apt,9148721,Aurelie,Brooklyn,Bedford-Stuyvesant,40.68945,-73.94595,Private room,60,1,2,2016-01-05,0.05,2,0
14404240,"Private room near E,F trains近地铁单房",88400958,Yuliang,Queens,Forest Hills,40.71741,-73.8333,Private room,58,2,78,2019-06-16,2.22,1,0
36182819,Luxurious Studio One Stop To Manhattan!,247335568,Evelyn,Queens,Long Island City,40.74717,-73.94254000000001,Entire home/apt,200,1,0,,,7,5
11138910,HUGE apartment in GREAT location!!!,827235,Adam,Brooklyn,Bedford-Stuyvesant,40.68437,-73.95849,Entire home/apt,109,3,3,2018-08-17,0.08,1,0
31099999,SIMPLEHOME,137302318,Alona,Queens,Long Island City,40.75606,-73.93234,Entire home/apt,93,1,16,2019-06-26,2.45,2,181
33279235,Chic Room in Midtown Manhattan | Outdoor Restaurant Terrace + Smart TV,239660813,Yotel,Manhattan,Hell's Kitchen,40.75885,-73.99595,Private room,135,1,0,,,10,275
28578651,Sunny Private bedroom in prime Greenpoint,1521811,Colleen,Brooklyn,Greenpoint,40.72749,-73.95217,Private room,53,5,1,2018-10-06,0.11,1,11
33022743,Comfortable room in bushwick,28375704,Ricardo,Brooklyn,Bushwick,40.69679,-73.93405,Private room,80,10,0,,,1,180
29391564,Spacious 1 BR Apartment with Times Square view,50822673,Ferdy,Manhattan,Midtown,40.76597,-73.98177,Entire home/apt,180,3,2,2019-07-07,1.36,1,1
9270122,Beautiful Room in Artistic Loft,48148603,Ricardo,Brooklyn,Greenpoint,40.73469,-73.95778,Private room,60,1,1,2016-01-03,0.02,1,0
32744084,Sunny Bedroom in Williamsburg,118385679,Nina,Brooklyn,Williamsburg,40.71315,-73.95695,Private room,50,1,12,2019-06-17,3.13,1,13
27593369,Small humble apartment in perfect location LES,208206416,Mina,Manhattan,Lower East Side,40.71815,-73.98858,Entire home/apt,150,7,8,2019-06-11,0.79,1,290
21936550,NYC master room with independent restroom for 2,42804325,诗月,Manhattan,Roosevelt Island,40.76858,-73.94436,Private room,70,7,1,2018-06-12,0.08,1,0
35610591,Private Queen Bedroom with WiFi near Central Park!,82406306,Marc,Manhattan,East Harlem,40.79879,-73.94202,Private room,85,2,1,2019-07-02,1.0,2,36
15181451,Lifestlye Stay In Downtown Brooklyn,2390711,Chen,Brooklyn,Fort Greene,40.69404,-73.98066999999999,Entire home/apt,130,10,1,2016-11-13,0.03,1,0
4502339,Centrak Park North cozy apartment,23349530,Yely,Manhattan,Harlem,40.802040000000005,-73.95656,Shared room,80,1,0,,,1,59
1475661,Gorgeous Apt. 20 min to Manhattan!,7897301,Rickey,Queens,Astoria,40.7703,-73.93306,Entire home/apt,140,2,13,2014-09-01,0.18,1,0
33249193,Harlem Sanctuary 2,178833771,Danese,Manhattan,Harlem,40.82172,-73.94019,Private room,55,3,2,2019-05-09,0.67,3,353
10774325,Convenient Studio Apartment!,3068641,Erum,Manhattan,Harlem,40.80806,-73.9435,Entire home/apt,100,4,0,,,1,0
30011527,Cozy Duplex Studio 1 Minute to Subway,222236294,Kieu&Jimmy,Brooklyn,Bedford-Stuyvesant,40.68942,-73.95455,Entire home/apt,160,2,33,2019-07-03,4.65,1,246
33448532,Tribeca Apt w/ Rooftop Views,251986333,Juliet,Manhattan,Civic Center,40.71626,-74.00256999999999,Private room,200,4,5,2019-06-06,1.97,1,327
22570044,Convenient bedroom in a modern apartment,790872,Tri,Manhattan,East Harlem,40.8049,-73.94012,Private room,80,1,4,2018-03-15,0.23,2,0
30007128,Newly renovated apartment in Brooklyn Townhouse,157410883,Chiara,Brooklyn,Bushwick,40.69372,-73.92283,Entire home/apt,120,1,39,2019-06-22,5.27,1,196
24122599,Cozy room in a Victorian house in Central Brooklyn,14905006,Myriam,Brooklyn,Kensington,40.63966,-73.9716,Private room,52,1,11,2019-05-27,0.81,1,0
22636785,Private room with visit to queens # 2,158540605,Sonia,Queens,Glendale,40.70148,-73.88954,Private room,25,2,75,2019-06-23,4.29,6,254
10551015,Big cozy room with 2 windows,880323,Vincent,Brooklyn,Bushwick,40.69447,-73.92213000000001,Private room,36,2,1,2016-02-07,0.02,1,0
8416015,Cozy apt 20 minutes to Manhattan,44329555,Enzo,Queens,Jackson Heights,40.75273,-73.87144,Entire home/apt,104,2,166,2019-06-22,3.63,1,195
3208747,Cute UWS Studio Near Central Park Clean & Quiet,8658146,Michelle,Manhattan,Upper West Side,40.77802,-73.98255999999999,Entire home/apt,120,3,214,2019-06-21,3.47,1,197
2754179,Fabulous Apt w/ Gorgeous Bathroom!,13347167,AFI Apartments,Manhattan,Upper East Side,40.772490000000005,-73.95756,Entire home/apt,117,30,3,2018-01-04,0.09,29,298
36423090,Private room in beautiful Williamsburg loft!,43297161,Perry,Brooklyn,Williamsburg,40.70538,-73.94314,Private room,65,2,0,,,1,6
34706620,Trendy open concept Williamsburg loft apartment,261768544,Kori,Brooklyn,Williamsburg,40.71125,-73.96115999999999,Entire home/apt,300,2,5,2019-07-01,2.94,1,57
14781268,Huge Sunny Private Bedroom in heart of Brooklyn,566200,Daniel,Brooklyn,Bushwick,40.69951,-73.92848000000001,Private room,70,30,6,2019-03-22,0.18,1,0
17794915,Modest West Harlem Room Nearby Columbia University,121585653,Ari,Manhattan,Harlem,40.81733,-73.95413,Private room,25,1,0,,,1,0
21730366,Coastal Bedroom - Bushwick Luxury Building,157701235,Michael,Brooklyn,Bushwick,40.70034,-73.9284,Private room,75,7,100,2019-06-25,4.97,3,25
